"community","year","month","median","mean","sum","count"
62,2014,8,5.25,8.87821428571429,248.59,28
62,2014,9,3.25,4.6125,73.8,16
62,2014,10,3.25,5.39545454545455,59.35,11
62,2014,11,3.25,7.64722222222222,137.65,18
62,2014,12,3.25,4.81296296296296,129.95,27
63,2014,1,4.65,9.46290322580645,293.35,31
63,2014,2,4.75,9.86333333333333,295.9,30
63,2014,3,5.65,9.02923076923077,352.14,39
63,2014,4,3.25,10.6568421052632,404.96,38
63,2014,5,3.25,7.12413793103448,206.6,29
63,2014,6,3.25,6.65882352941177,113.2,17
63,2014,7,3.25,8.38571428571429,234.8,28
63,2014,8,3.25,9.53958333333333,228.95,24
63,2014,9,3.25,5.34166666666667,128.2,24
63,2014,10,3.45,5.99074074074074,161.75,27
63,2014,11,3.25,6.18611111111111,222.7,36
63,2014,12,3.25,5.96410256410256,232.6,39
64,2014,1,3.25,10.0086956521739,230.2,23
64,2014,2,5.45,12.0420454545455,529.85,44
64,2014,3,3.25,8.85133333333333,265.54,30
64,2014,4,3.45,10.656976744186,458.25,43
64,2014,5,3.25,11.1,588.3,53
64,2014,6,3.25,10.4192307692308,406.35,39
64,2014,7,3.25,9.91304347826087,456,46
64,2014,8,3.55,10.00625,400.25,40
64,2014,9,3.25,6.05238095238095,254.2,42
64,2014,10,3.25,7.18372093023256,308.9,43
64,2014,11,5.85,9.16134831460674,815.36,89
64,2014,12,6.45,10.5171014492754,1451.36,138
65,2014,1,5.85,11.142,278.55,25
65,2014,2,3.45,8.99393939393939,296.8,33
65,2014,3,3.25,6.84032258064516,424.1,62
65,2014,4,3.65,11.7928571428571,412.75,35
65,2014,5,3.25,8.08552631578947,307.25,38
65,2014,6,3.85,11.2586956521739,258.95,23
65,2014,7,3.45,7.77,116.55,15
65,2014,8,3.25,8.12926829268293,333.3,41
65,2014,9,3.25,6.29210526315789,119.55,19
65,2014,10,3.25,7.45967741935484,231.25,31
65,2014,11,3.45,5.898,147.45,25
65,2014,12,3.25,4.53848484848485,149.77,33
66,2014,1,6.65,11.6886363636364,514.3,44
66,2014,2,5.55,9.60603448275862,557.15,58
66,2014,3,3.85,8.79222222222222,395.65,45
66,2014,4,6.25,11.1030303030303,366.4,33
66,2014,5,5.25,14.9461538461538,388.6,26
66,2014,6,4.05,7.08809523809524,148.85,21
66,2014,7,5.35,12.89,257.8,20
66,2014,8,3.45,8.11666666666667,146.1,18
66,2014,9,3.45,5.68260869565217,130.7,23
66,2014,10,3.25,4.994,124.85,25
66,2014,11,6.85,9.72233009708738,1001.4,103
66,2014,12,3.65,7.71875,185.25,24
67,2014,1,12.05,13.53625,649.74,48
67,2014,2,7.45,19.5872727272727,1077.3,55
67,2014,3,4.85,10.2650943396226,544.05,53
67,2014,4,10.25,10.9186274509804,556.85,51
67,2014,5,11.6,11.8454545454545,651.5,55
67,2014,6,3.25,10.7,353.1,33
67,2014,7,20.1,18.6171052631579,707.45,38
67,2014,8,4.25,10.6666666666667,352,33
67,2014,9,7.45,13.8673913043478,637.9,46
67,2014,10,27.075,19.0578125,609.85,32
67,2014,11,3.35,8.37368421052632,318.2,38
67,2014,12,3.25,6.73357142857143,188.54,28
68,2014,1,6.45,11.0768656716418,742.15,67
68,2014,2,4.65,7.66631578947368,728.3,95
68,2014,3,5.95,10.0586046511628,865.04,86
68,2014,4,4.2,10.0328125,642.1,64
68,2014,5,3.85,8.4626582278481,668.55,79
68,2014,6,3.45,8.12950819672131,495.9,61
68,2014,7,3.85,9.16944444444444,495.15,54
68,2014,8,4.85,9.13684210526316,520.8,57
68,2014,9,3.25,25.3889361702128,1193.28,47
68,2014,10,3.25,5.35625,257.1,48
68,2014,11,3.45,8.42435897435898,328.55,39
68,2014,12,3.45,10.5595744680851,496.3,47
69,2014,1,5.35,8.82269841269841,1111.66,126
69,2014,2,6.75,9.40626582278481,1486.19,158
69,2014,3,6.85,10.2831612903226,1593.89,155
69,2014,4,4.25,7.40291139240506,584.83,79
69,2014,5,3.55,6.80458333333333,653.24,96
69,2014,6,5.75,9.01308510638298,847.23,94
69,2014,7,5.05,7.89694444444444,852.87,108
69,2014,8,6.05,7.80232323232323,772.43,99
69,2014,9,3.85,6.99921348314607,622.93,89
69,2014,10,7.05,11.1915957446809,1052.01,94
69,2014,11,5.45,8.22453703703704,888.25,108
69,2014,12,5.05,8.57217391304348,788.64,92
70,2014,1,3.85,7.70806451612903,238.95,31
70,2014,2,4.25,8.11538461538461,422,52
70,2014,3,5.05,7.79320754716981,413.04,53
70,2014,4,3.25,8.88333333333333,346.45,39
70,2014,5,4.15,18.9372,946.86,50
70,2014,6,3.55,7.08846153846154,184.3,26
70,2014,7,4.95,11.5053571428571,322.15,28
70,2014,8,4.05,9.05282608695652,416.43,46
70,2014,9,3.25,6.24603773584906,331.04,53
70,2014,10,3.45,6.03577464788732,428.54,71
70,2014,11,3.25,5.05,247.45,49
70,2014,12,3.65,10.3462962962963,279.35,27
71,2014,1,3.45,10.5267605633803,747.4,71
71,2014,2,17.05,14.609375,935,64
71,2014,3,8.35,14.2766666666667,856.6,60
71,2014,4,14.05,15.092,830.06,55
71,2014,5,4.95,11.225,561.25,50
71,2014,6,7.55,18.3578947368421,697.6,38
71,2014,7,3.45,10.0220930232558,430.95,43
71,2014,8,5.95,13.797619047619,579.5,42
71,2014,9,3.25,7.6046875,243.35,32
71,2014,10,5.25,17.6222222222222,475.8,27
71,2014,11,4.05,11.8790697674419,510.8,43
71,2014,12,6.05,16.7957446808511,789.4,47
72,2014,1,6.55,11.35,68.1,6
72,2014,2,3.45,7.74,85.14,11
72,2014,3,4.05,6.33235294117647,107.65,17
72,2014,4,5.25,19.6318181818182,215.95,11
72,2014,5,3.25,10.0807692307692,131.05,13
72,2014,6,10.05,18.4125,220.95,12
72,2014,7,3.85,10.3058823529412,175.2,17
72,2014,8,3.65,11.5805555555556,208.45,18
72,2014,9,3.25,13.4818181818182,148.3,11
72,2014,10,3.25,3.37,16.85,5
72,2014,11,3.25,4.19,41.9,10
72,2014,12,3.25,4.93333333333333,59.2,12
73,2014,1,3.25,3.37,84.25,25
73,2014,2,4.05,10.9488888888889,492.7,45
73,2014,3,14.25,17.3194444444444,311.75,18
73,2014,4,3.25,7.34090909090909,161.5,22
73,2014,5,3.25,10.7928571428571,226.65,21
73,2014,6,3.25,8.12,121.8,15
73,2014,7,5.85,10.9833333333333,197.7,18
73,2014,8,3.25,6.72130434782609,154.59,23
73,2014,9,3.25,7.42705882352941,126.26,17
73,2014,10,3.45,12.9772727272727,142.75,11
73,2014,11,6.85,10.0723076923077,261.88,26
73,2014,12,3.25,7.33,109.95,15
74,2014,1,2.75,2.75,5.5,2
74,2014,2,30.575,30.575,61.15,2
74,2014,3,3.25,16.875,101.25,6
74,2014,4,32.25,25.4,101.6,4
74,2014,5,27.425,27.425,54.85,2
74,2014,6,3.35,3.35,13.4,4
74,2014,7,3.25,3.25,9.75,3
74,2014,8,4.95,7.15,28.6,4
74,2014,9,4.25,4.56666666666667,13.7,3
74,2014,10,5.65,16.05,48.15,3
74,2014,11,14.725,23.175,92.7,4
74,2014,12,5.85,5.85,11.7,2
75,2014,1,3.35,4.275,34.2,8
75,2014,2,5.05,32.13,481.95,15
75,2014,3,4.05,18.0346153846154,234.45,13
75,2014,4,3.25,4.35769230769231,56.65,13
75,2014,5,3.45,9.24,92.4,10
75,2014,6,3.45,4.075,32.6,8
75,2014,7,3.85,14.4045454545455,158.45,11
75,2014,8,5.25,13.9533333333333,209.3,15
75,2014,9,3.25,3.25,22.75,7
75,2014,10,3.45,5.36153846153846,69.7,13
75,2014,11,3.65,6.85,82.2,12
75,2014,12,4.85,11.9181818181818,131.1,11
76,2014,1,5.85,15.2633070698467,143352.98,9392
76,2014,2,5.65,15.7746064966209,144716.24,9174
76,2014,3,4.65,15.442148693544,171979.21,11137
76,2014,4,4.05,14.7593124154263,174514.11,11824
76,2014,5,4.25,14.2481160006471,176135.21,12362
76,2014,6,3.85,13.2873869388432,160126.3,12051
76,2014,7,4.05,13.1564697128852,150299.51,11424
76,2014,8,4.05,12.6207779289237,148445.59,11762
76,2014,9,3.85,12.9689214238845,158117.09,12192
76,2014,10,3.85,13.0510776783593,164822.06,12629
76,2014,11,3.85,12.7077446088041,142606.31,11222
76,2014,12,4.05,14.3181911115894,133058.95,9293
77,2014,1,4.85,6.07173913043478,41336.4,6808
77,2014,2,5.05,7.08116831994961,44972.5,6351
77,2014,3,4.85,5.83146046377647,40487.83,6943
77,2014,4,4.85,5.95784615384615,36015.18,6045
77,2014,5,4.85,6.06403361344538,37524.24,6188
77,2014,6,5.05,6.10921398124467,35830.54,5865
77,2014,7,4.85,6.46450420462509,36899.39,5708
77,2014,8,4.85,6.09634275296263,33438.44,5485
77,2014,9,4.85,6.24127957599849,32972.68,5283
77,2014,10,5.05,7.29180441640379,46230.04,6340
77,2014,11,5.05,6.05849796783884,34285.04,5659
77,2014,12,5.05,6.35764918625678,38673.58,6083
1,2015,1,5.05,6.491677877429,17371.73,2676
1,2015,2,4.85,6.50388764044944,17365.38,2670
1,2015,3,5.25,7.50561203319502,21706.23,2892
1,2015,4,5.05,7.51412103746398,20859.2,2776
1,2015,5,5.25,8.07938189107919,24181.59,2993
1,2015,6,5.05,7.37425107547908,18855.96,2557
1,2015,7,4.84,6.79540975364505,13516.07,1989
1,2015,8,5.05,6.83913636363636,15046.1,2200
1,2015,9,5.05,6.75046035805627,13197.15,1955
1,2015,10,5.05,6.64787409200969,13727.86,2065
1,2015,11,5.05,7.13713527851459,13453.5,1885
1,2015,12,5.05,7.21337573385519,14744.14,2044
2,2015,1,4.05,8.42531793555746,29547.59,3507
2,2015,2,4.25,7.24325921591574,24757.46,3418
2,2015,3,3.85,9.23991884057971,31877.72,3450
2,2015,4,3.45,7.45998491704374,19783.88,2652
2,2015,5,3.65,7.47525046382189,24174.96,3234
2,2015,6,3.85,7.01970231213873,24288.17,3460
2,2015,7,3.45,7.62995543366472,22256.58,2917
2,2015,8,3.45,6.76305609915199,20735.53,3066
2,2015,9,4.25,8.26095457537854,25096.78,3038
2,2015,10,4.05,9.3209866751269,29379.75,3152
2,2015,11,4.84,9.21401692047377,27227.42,2955
2,2015,12,5.05,8.74577363034317,29053.46,3322
3,2015,1,5.05,7.82136731301939,70587.84,9025
3,2015,2,5.05,7.4523008095441,69962.2,9388
3,2015,3,5.05,7.62524451375738,68451.82,8977
3,2015,4,5.05,7.07450257921886,57600.6,8142
3,2015,5,5.05,7.00064197530864,56705.2,8100
3,2015,6,5.05,7.22017668284186,58028.56,8037
3,2015,7,5.25,8.85301995012469,71001.22,8020
3,2015,8,5.25,7.61186001794642,59380.12,7801
3,2015,9,5.05,7.42987253225556,47796.37,6433
3,2015,10,5.05,7.73226359421104,55030.52,7117
3,2015,11,5.05,8.10257936507936,55129.95,6804
3,2015,12,5.05,8.23486177449703,56894.66,6909
4,2015,1,4.85,6.62622866216753,16691.47,2519
4,2015,2,5.05,6.30947569843092,16486.66,2613
4,2015,3,4.85,6.90234848484848,17311.09,2508
4,2015,4,4.65,6.78224128686327,12648.88,1865
4,2015,5,4.65,5.49305426356589,10629.06,1935
4,2015,6,4.45,6.63294289044289,11382.13,1716
4,2015,7,4.84,6.4329451287794,11489.24,1786
4,2015,8,4.85,6.73076068850639,12122.1,1801
4,2015,9,4.85,6.63154060066741,11923.51,1798
4,2015,10,4.85,6.36264923251848,11191.9,1759
4,2015,11,4.85,6.58433795712484,10442.76,1586
4,2015,12,5.05,6.583133640553,11428.32,1736
5,2015,1,4.45,6.22699619771863,11463.9,1841
5,2015,2,4.45,5.90251473477407,12017.52,2036
5,2015,3,4.45,5.96099611273081,12267.73,2058
5,2015,4,4.25,5.57469021065675,8997.55,1614
5,2015,5,4.25,6.0361352112676,10714.14,1775
5,2015,6,4.25,5.63986184210526,8572.59,1520
5,2015,7,4.05,5.9750243902439,8574.16,1435
5,2015,8,4.25,6.41222535211268,9105.36,1420
5,2015,9,4.65,6.3817269984917,8462.17,1326
5,2015,10,4.65,6.23825549450549,9082.9,1456
5,2015,11,4.45,6.13537539936102,7681.49,1252
5,2015,12,4.65,6.40296768707483,7529.89,1176
6,2015,1,5.25,5.86401626248897,245919.25,41937
6,2015,2,5.25,6.75637512171373,277551.89,41080
6,2015,3,5.25,6.12979888993008,255116.1,41619
6,2015,4,5.25,6.32651969778737,234460.82,37060
6,2015,5,5.45,6.18315509789566,261800.97,42341
6,2015,6,5.45,7.20595268983411,261064.46,36229
6,2015,7,5.45,6.1218330753354,189825.8,31008
6,2015,8,5.45,6.16536354433395,207069.9,33586
6,2015,9,5.45,6.02556190719509,188678.42,31313
6,2015,10,5.25,6.03063715543346,193179.4,32033
6,2015,11,5.25,6.02389506312845,159356.12,26454
6,2015,12,5.25,6.44378588494065,169916.19,26369
7,2015,1,5.25,6.05402198351237,169639.75,28021
7,2015,2,5.45,6.36474013751777,165693.28,26033
7,2015,3,5.25,6.16081458111601,162078.71,26308
7,2015,4,5.25,6.13653592424718,136740.43,22283
7,2015,5,5.45,6.24282386215623,167750.92,26871
7,2015,6,5.45,6.12065297777004,140695.45,22987
7,2015,7,5.45,6.03387032052851,123302.14,20435
7,2015,8,5.45,6.10095931938197,124776.82,20452
7,2015,9,5.45,6.0809334902884,103315.06,16990
7,2015,10,5.45,6.04976590957789,112937.03,18668
7,2015,11,5.25,5.92676714021001,95954.36,16190
7,2015,12,5.45,6.8760972017673,116721.75,16975
8,2015,1,5.45,6.24262961991693,1475894.98,236422
8,2015,2,5.45,6.69028214197924,1605808.21,240021
8,2015,3,5.45,6.39662529813801,1595734.13,249465
8,2015,4,5.45,6.63233760995822,1562207.33,235544
8,2015,5,5.65,6.37387683224292,1677617.13,263202
8,2015,6,5.65,6.38450268272422,1590935.07,249187
8,2015,7,5.65,6.32657264654609,1393566.81,220272
8,2015,8,5.65,6.12415396834604,1372490.27,224111
8,2015,9,5.65,6.12951830479347,1305446.42,212977
8,2015,10,5.65,6.16434983024288,1416197.73,229740
8,2015,11,5.65,6.2740491027526,1288727.33,205406
8,2015,12,5.65,6.90382890642616,1530924.06,221750
9,2015,1,3.55,4.5125,72.2,16
9,2015,2,3.35,5.3075,106.15,20
9,2015,3,3.65,5.40047619047619,113.41,21
9,2015,4,3.25,5.19782608695652,119.55,23
9,2015,5,3.45,7.95,246.45,31
9,2015,6,3.25,9.76190476190476,205,21
9,2015,7,3.25,3.7,44.4,12
9,2015,8,3.25,15.7729166666667,378.55,24
9,2015,9,3.25,7.99428571428571,167.88,21
9,2015,10,3.25,5.34230769230769,69.45,13
9,2015,11,3.45,7.725,77.25,10
9,2015,12,3.25,3.43,34.3,10
10,2015,1,6.25,11.4030010952903,10410.94,913
10,2015,2,6.65,11.7263727678571,10506.83,896
10,2015,3,6.65,12.0165363735071,11067.23,921
10,2015,4,6.25,13.0073834586466,8649.91,665
10,2015,5,6.45,11.6665834428384,8878.27,761
10,2015,6,6.45,12.8807270233196,9390.05,729
10,2015,7,5.35,9.2346218487395,4395.68,476
10,2015,8,6.45,12.1862862010221,7153.35,587
10,2015,9,6.85,15.1525907590759,9182.47,606
10,2015,10,6.65,14.3099088145897,9415.92,658
10,2015,11,6.65,11.7205583756345,6926.85,591
10,2015,12,5.35,12.6296581196581,5910.68,468
11,2015,1,5.05,9.48660377358491,6033.48,636
11,2015,2,5.25,7.69389715832206,5685.79,739
11,2015,3,5.25,10.4468299711816,7250.1,694
11,2015,4,5.05,8.14996951219512,5346.38,656
11,2015,5,5.45,8.68789017341041,6012.02,692
11,2015,6,5.65,12.3482837837838,9137.73,740
11,2015,7,5.05,8.00980633802817,4549.57,568
11,2015,8,5.65,9.77456338028169,6939.94,710
11,2015,9,5.45,7.52240677966102,4438.22,590
11,2015,10,5.05,6.24743760399334,3754.71,601
11,2015,11,5.25,6.689671875,4281.39,640
11,2015,12,5.25,6.51212765957447,3672.84,564
12,2015,1,6.05,8.11780918727915,2297.34,283
12,2015,2,6.45,9.39106425702811,4676.75,498
12,2015,3,6.85,9.48285132382892,4656.08,491
12,2015,4,3.25,4.53666666666667,530.79,117
12,2015,5,3.25,12.0755263157895,1376.61,114
12,2015,6,3.25,12.3272932330827,1639.53,133
12,2015,7,3.25,4.90714285714286,618.3,126
12,2015,8,3.25,6.63483333333333,796.18,120
12,2015,9,3.25,6.66523364485981,713.18,107
12,2015,10,3.25,5.49327731092437,653.7,119
12,2015,11,3.25,5.15873873873874,572.62,111
12,2015,12,3.25,13.8502247191011,1232.67,89
13,2015,1,3.25,7.25652329749104,4049.14,558
13,2015,2,3.25,5.88775300171527,3432.56,583
13,2015,3,3.25,6.02285974499089,3306.55,549
13,2015,4,3.25,8.89280961182994,4811.01,541
13,2015,5,3.25,5.49935267857143,2463.71,448
13,2015,6,3.25,4.63919324577861,2472.69,533
13,2015,7,3.25,5.90485781990521,2491.85,422
13,2015,8,3.25,10.1797,4071.88,400
13,2015,9,3.25,4.91712290502793,1760.33,358
13,2015,10,3.25,6.44751842751843,2624.14,407
13,2015,11,3.25,5.04354545454545,1664.37,330
13,2015,12,3.25,5.92237837837838,2191.28,370
14,2015,1,4.65,7.37264388489209,8198.38,1112
14,2015,2,4.65,6.58559624413146,7013.66,1065
14,2015,3,5.05,7.86619332763045,9195.58,1169
14,2015,4,4.85,8.83157281553398,9096.52,1030
14,2015,5,4.45,7.45408988764045,6634.14,890
14,2015,6,4.45,8.59888268156425,7696,895
14,2015,7,4.45,5.88741808650066,4492.1,763
14,2015,8,4.65,6.98588679245283,5553.78,795
14,2015,9,4.45,6.50137355584082,5064.57,779
14,2015,10,4.45,16.8380710659898,13268.4,788
14,2015,11,4.45,6.31324742268041,4899.08,776
14,2015,12,4.65,5.61821867321867,4573.23,814
15,2015,1,3.25,7.30450570342205,3842.17,526
15,2015,2,3.45,6.50153558052434,3471.82,534
15,2015,3,3.45,9.41195454545455,6211.89,660
15,2015,4,3.45,6.92104347826087,3183.68,460
15,2015,5,3.65,6.18237855946399,3690.88,597
15,2015,6,3.45,6.75687612208259,3763.58,557
15,2015,7,3.25,5.58590436590437,2686.82,481
15,2015,8,3.25,6.11657831325301,2538.38,415
15,2015,9,4.84,8.06348747591522,4184.95,519
15,2015,10,3.25,5.64755,2259.02,400
15,2015,11,3.25,6.38129237288136,3011.97,472
15,2015,12,3.25,6.07725531914894,2856.31,470
16,2015,1,3.85,6.69144132653061,15738.27,2352
16,2015,2,4.85,7.76887876664331,22172.38,2854
16,2015,3,4.25,6.72087040618956,17373.45,2585
16,2015,4,3.45,6.24289323164919,13097.59,2098
16,2015,5,3.65,6.74644506001847,14612.8,2166
16,2015,6,3.65,7.19664729548502,16098.9,2237
16,2015,7,3.45,6.2173634085213,12403.64,1995
16,2015,8,3.45,6.92253770150806,13312.04,1923
16,2015,9,3.65,5.61036827195467,9902.3,1765
16,2015,10,4.05,6.31099488345651,11101.04,1759
16,2015,11,3.85,6.551948441247,10928.65,1668
16,2015,12,3.65,6.69694638694639,11491.96,1716
17,2015,1,5.25,11.1780459770115,972.49,87
17,2015,2,3.25,8.48111111111111,381.65,45
17,2015,3,8.65,13.5355702917772,5102.91,377
17,2015,4,7.85,11.5273624288425,6074.92,527
17,2015,5,8.44,12.658954248366,5810.46,459
17,2015,6,8.05,13.6344608879493,6449.1,473
17,2015,7,5.45,8.97,448.5,50
17,2015,8,3.75,7.89916666666667,473.95,60
17,2015,9,7.45,12.4174439461883,2769.09,223
17,2015,10,8.25,12.6954347826087,2919.95,230
17,2015,11,6.65,10.6158787878788,1751.62,165
17,2015,12,6.35,11.2588235294118,1148.4,102
18,2015,1,4.85,9.95789473684211,189.2,19
18,2015,2,3.65,7.26956521739131,167.2,23
18,2015,3,5,11.4719047619048,240.91,21
18,2015,4,3.85,6.13285714285714,85.86,14
18,2015,5,3.75,6.01538461538462,156.4,26
18,2015,6,6.05,9.00416666666667,216.1,24
18,2015,7,3.65,8.848,221.2,25
18,2015,8,11.85,12.95,116.55,9
18,2015,9,3.25,12.2454545454545,134.7,11
18,2015,10,7.95,12.925,155.1,12
18,2015,11,5.05,8.61666666666667,51.7,6
18,2015,12,5.05,6.48333333333333,38.9,6
19,2015,1,3.85,7.00939393939394,1156.55,165
19,2015,2,5.05,8.51648148148148,1379.67,162
19,2015,3,5.65,7.75348837209302,1000.2,129
19,2015,4,4.85,6.84776978417266,951.84,139
19,2015,5,5.65,7.71244444444444,1388.24,180
19,2015,6,4.45,6.75213793103448,979.06,145
19,2015,7,5.05,7.72065217391304,1065.45,138
19,2015,8,4.65,5.99403726708074,965.04,161
19,2015,9,4.95,6.90694915254237,815.02,118
19,2015,10,4.85,6.87046153846154,893.16,130
19,2015,11,5.05,7.3256,915.7,125
19,2015,12,4.45,8.81645161290323,1093.24,124
20,2015,1,3.25,7.69313725490196,392.35,51
20,2015,2,5.05,9.62959016393443,1174.81,122
20,2015,3,3.25,6.03537037037037,325.91,54
20,2015,4,3.45,7.25660377358491,384.6,53
20,2015,5,3.25,4.79761904761905,201.5,42
20,2015,6,3.25,5.24166666666667,283.05,54
20,2015,7,3.25,4.90595238095238,206.05,42
20,2015,8,3.25,7.61034482758621,441.4,58
20,2015,9,3.35,7.71666666666667,324.1,42
20,2015,10,3.25,5.56779661016949,328.5,59
20,2015,11,3.25,6.35609756097561,260.6,41
20,2015,12,3.25,5.39369230769231,350.59,65
21,2015,1,3.25,4.71437402597403,9075.17,1925
21,2015,2,3.25,5.61288413724515,11287.51,2011
21,2015,3,3.25,8.89525136884022,17870.56,2009
21,2015,4,3.25,5.11896590909091,9009.38,1760
21,2015,5,3.25,5.40336901763224,8580.55,1588
21,2015,6,3.25,5.16975418994413,9253.86,1790
21,2015,7,3.25,4.7506595863611,8498.93,1789
21,2015,8,3.25,5.29691713483146,7542.81,1424
21,2015,9,3.25,5.08812277580071,5719.05,1124
21,2015,10,3.25,5.11991150442478,6364.05,1243
21,2015,11,3.25,4.75872769588829,6134,1289
21,2015,12,3.25,6.34393356643357,7257.46,1144
22,2015,1,5.25,6.09499726327313,33406.68,5481
22,2015,2,5.45,8.10435939020435,49971.48,6166
22,2015,3,5.25,5.79143920595534,32675.3,5642
22,2015,4,5.25,5.7909475639967,28051.35,4844
22,2015,5,5.25,6.13725345263567,31551.62,5141
22,2015,6,5.25,6.04940284131953,25123.17,4153
22,2015,7,5.25,5.94957116548277,22614.32,3801
22,2015,8,5.45,6.12397118782278,22530.09,3679
22,2015,9,5.45,6.04087038789025,19155.6,3171
22,2015,10,5.25,6.23767905959541,22817.43,3658
22,2015,11,5.25,6.1465150238697,21887.74,3561
22,2015,12,5.25,6.06333634447456,20136.34,3321
23,2015,1,4.05,8.92897435897436,1741.15,195
23,2015,2,4.65,6.45262295081967,1574.44,244
23,2015,3,4.15,6.66806818181818,1173.58,176
23,2015,4,4.65,7.57515337423313,1234.75,163
23,2015,5,4.25,6.09745222929936,957.3,157
23,2015,6,3.55,6.62760563380282,941.12,142
23,2015,7,3.45,6.89042553191489,971.55,141
23,2015,8,5.25,8.571608040201,1705.75,199
23,2015,9,4.25,7.79220338983051,919.48,118
23,2015,10,3.65,6.94874213836478,1104.85,159
23,2015,11,5.05,7.14144927536232,985.52,138
23,2015,12,5.65,6.92635627530364,1710.81,247
24,2015,1,5.25,5.90269195142034,114701.11,19432
24,2015,2,5.45,7.78690694878577,161928.73,20795
24,2015,3,5.25,6.77126188248042,137476.93,20303
24,2015,4,5.25,6.36532992617831,112093.46,17610
24,2015,5,5.25,6.63939932496572,125896.29,18962
24,2015,6,5.25,6.8115761855403,105143.49,15436
24,2015,7,5.25,5.86948812954577,85541.92,14574
24,2015,8,5.25,5.95664962696878,86228.46,14476
24,2015,9,5.25,5.92812773751692,74439.5,12557
24,2015,10,5.25,5.85786168639053,79198.29,13520
24,2015,11,5.25,5.9077214183495,74307.32,12578
24,2015,12,5.25,5.94386808985184,74619.32,12554
25,2015,1,4.85,9.099,2365.74,260
25,2015,2,5.45,11.9471974522293,3751.42,314
25,2015,3,5.45,11.0827540983607,3380.24,305
25,2015,4,5.85,12.3961328125,3173.41,256
25,2015,5,5.85,9.1988047808765,2308.9,251
25,2015,6,6.05,10.5414349775785,2350.74,223
25,2015,7,5.25,9.66073033707865,1719.61,178
25,2015,8,4.95,9.30535398230089,2103.01,226
25,2015,9,4.85,11.4014563106796,2348.7,206
25,2015,10,5.45,9.66122448979592,2367,245
25,2015,11,5.45,8.4152380952381,1590.48,189
25,2015,12,5.45,8.73479797979798,1729.49,198
26,2015,1,3.25,5.12551724137931,148.64,29
26,2015,2,3.65,8.64172413793104,250.61,29
26,2015,3,5.45,11.7291891891892,433.98,37
26,2015,4,3.25,7.13666666666667,214.1,30
26,2015,5,3.25,6.33,170.91,27
26,2015,6,4.05,8.94655172413793,259.45,29
26,2015,7,3.25,7.90454545454546,173.9,22
26,2015,8,4.95,6.91933333333333,207.58,30
26,2015,9,3.25,6.48030303030303,213.85,33
26,2015,10,3.35,5.15576923076923,134.05,26
26,2015,11,3.25,6.80238095238095,142.85,21
26,2015,12,3.65,6.66842105263158,126.7,19
27,2015,1,3.25,5.19636363636364,514.44,99
27,2015,2,3.45,6.77083333333333,650,96
27,2015,3,3.25,8.71315315315315,967.16,111
27,2015,4,3.25,6.9680412371134,675.9,97
27,2015,5,3.25,8.03544444444444,723.19,90
27,2015,6,3.25,9.52410714285714,533.35,56
27,2015,7,3.25,5.02457627118644,296.45,59
27,2015,8,3.25,5.16075471698113,273.52,53
27,2015,9,3.25,5.58946428571429,313.01,56
27,2015,10,3.25,5.045,454.05,90
27,2015,11,3.25,4.85488372093023,417.52,86
27,2015,12,3.25,5.395,420.81,78
28,2015,1,5.25,6.43439335320606,202902.16,31534
28,2015,2,5.45,6.52391956197684,227580.41,34884
28,2015,3,5.45,6.84517648081604,236213.35,34508
28,2015,4,5.25,6.16923292765382,182485.91,29580
28,2015,5,5.25,6.27749707171781,187577.89,29881
28,2015,6,5.45,6.32256973512373,188810.9,29863
28,2015,7,5.25,6.15425105693627,155757.94,25309
28,2015,8,5.25,6.16352130170165,148867.53,24153
28,2015,9,5.45,6.14863962216412,145808.84,23714
28,2015,10,5.45,6.18239890791027,167567.74,27104
28,2015,11,5.45,6.34557943022694,157700.34,24852
28,2015,12,5.45,6.08320797512347,166284.49,27335
29,2015,1,4.45,7.95185185185185,429.4,54
29,2015,2,3.45,8.62022471910112,767.2,89
29,2015,3,4.05,7.98333333333333,383.2,48
29,2015,4,4.65,9.37457627118644,553.1,59
29,2015,5,3.45,8.84722222222222,477.75,54
29,2015,6,4.85,10.9854545454545,604.2,55
29,2015,7,4.05,9.618,432.81,45
29,2015,8,3.45,7.24631578947368,413.04,57
29,2015,9,4.05,9.51751879699248,1265.83,133
29,2015,10,4.45,7.33984848484848,484.43,66
29,2015,11,4.745,7.99627906976744,687.68,86
29,2015,12,4.05,11.0639215686275,564.26,51
30,2015,1,3.25,8.76894736842105,666.44,76
30,2015,2,3.25,6.71990291262136,692.15,103
30,2015,3,3.45,6.33272727272727,696.6,110
30,2015,4,3.25,5.8349,583.49,100
30,2015,5,3.45,10.1181318681319,920.75,91
30,2015,6,3.85,7.86965909090909,692.53,88
30,2015,7,3.65,7.70307692307692,600.84,78
30,2015,8,4.35,8.79902173913043,809.51,92
30,2015,9,4.05,7.38012820512821,575.65,78
30,2015,10,3.65,7.84363636363636,603.96,77
30,2015,11,5.25,8.49373983739837,1044.73,123
30,2015,12,3.45,5.42394230769231,564.09,104
31,2015,1,4.45,6.26393586005831,2148.53,343
31,2015,2,4.05,6.59208520179372,2940.07,446
31,2015,3,4.05,6.19274038461538,2576.18,416
31,2015,4,3.45,5.51179220779221,2122.04,385
31,2015,5,3.65,5.76275711159737,2633.58,457
