community,year,week,median,mean,sum,count
7,2016,16,5.75,6.24153944,19623.4,3144
7,2016,17,5.5,6.38499082,20866.15,3268
7,2016,18,5.75,6.633058898,20947.2,3158
7,2016,19,5.75,6.623100821,22598.02,3412
7,2016,20,5.75,6.490887311,21945.69,3381
7,2016,21,5.75,6.689387187,21613.41,3231
7,2016,22,5.75,6.662474719,23718.41,3560
7,2016,23,6,7.123639679,29299.53,4113
7,2016,24,5.75,6.504657293,22206.9,3414
7,2016,25,6,6.702397421,22868.58,3412
7,2016,26,5.75,6.622245045,18376.73,2775
7,2016,27,5.75,6.692643186,20332.25,3038
7,2016,28,5.75,6.628756573,21430.77,3233
7,2016,29,5.75,6.300233978,18579.39,2949
7,2016,30,5.75,6.580223036,19766.99,3004
7,2016,31,5.75,6.525232808,18218.45,2792
7,2016,32,5.75,6.288759781,16074.07,2556
7,2016,33,5.75,6.562530077,18001.02,2743
7,2016,34,5.75,6.688069049,16659.98,2491
7,2016,35,5.75,6.473809939,14850.92,2294
7,2016,36,5.75,6.688977017,14842.84,2219
7,2016,37,5.5,5.949349497,10060.35,1691
7,2016,38,5.75,6.841725111,16974.32,2481
7,2016,39,5.75,6.659901877,15610.81,2344
7,2016,40,5.75,6.581188163,14899.81,2264
7,2016,41,5.75,6.59588671,15137.56,2295
7,2016,42,5.75,6.553085321,16205.78,2473
7,2016,43,5.75,6.415935961,18234.09,2842
7,2016,44,5.75,6.611404316,18690.44,2827
7,2016,45,5.75,6.600167064,13827.35,2095
7,2016,46,5.5,6.660825646,14440.67,2168
7,2016,47,5.5,6.340301168,10315.67,1627
7,2016,48,5.75,6.628714226,15981.83,2411
7,2016,49,5.75,6.8331822,16276.64,2382
7,2016,50,5.5,6.367147554,15491.27,2433
7,2016,51,5.5,6.536292835,10490.75,1605
7,2016,52,5.5,6.116001331,9192.35,1503
7,2016,53,5.25,5.880291303,14130.34,2403
8,2016,1,5.75,6.127077679,232056.94,37874
8,2016,2,5.75,6.086438552,272684.62,44802
8,2016,3,5.75,6.137232971,255977.85,41709
8,2016,4,5.75,6.125998762,237431.46,38758
8,2016,5,5.75,6.125307135,241912.88,39494
8,2016,6,5.75,6.115037178,315804.98,51644
8,2016,7,5.75,6.37202567,269077.9,42228
8,2016,8,5.75,6.249871716,283544.18,45368
8,2016,9,5.75,6.320416972,284210.19,44967
8,2016,10,6,6.311769428,307414.73,48705
8,2016,11,5.75,6.583969996,312034.09,47393
8,2016,12,5.75,6.249613122,270901.98,43347
8,2016,13,5.75,6.240414089,289499.05,46391
8,2016,14,5.75,6.230135495,302093.04,48489
8,2016,15,6,6.37630673,279307.74,43804
8,2016,16,5.75,6.285688324,273590.87,43526
8,2016,17,5.75,6.327028014,317097.99,50118
8,2016,18,6,6.386368741,285457.91,44698
8,2016,19,5.75,6.492878162,328753.9,50633
8,2016,20,6,6.606698591,309041.54,46777
8,2016,21,6,6.468425485,305691.32,47259
8,2016,22,6,6.489681975,275688.18,42481
8,2016,23,6,6.591633273,334248.54,50708
8,2016,24,6.25,6.583276944,340901.83,51783
8,2016,25,6,6.664684516,295965.31,44408
8,2016,26,6,6.550314308,263840.11,40279
8,2016,27,6,6.499498825,257165.67,39567
8,2016,28,6,6.605513927,316120.08,47857
8,2016,29,6,6.543488587,304160.98,46483
8,2016,30,6,6.670190135,282756.03,42391
8,2016,31,6,6.553460146,260631.11,39770
8,2016,32,6,6.544576769,278726.98,42589
8,2016,33,6,6.477286051,274442.61,42370
8,2016,34,6,6.640735283,253244.44,38135
8,2016,35,6,6.572498347,238607.98,36304
8,2016,36,6,6.415028223,214794.39,33483
8,2016,37,6,6.413726056,164403.04,25633
8,2016,38,6,6.567869636,268126.71,40824
8,2016,39,6,6.407251649,244833.9,38212
8,2016,40,6,6.692773668,242479.19,36230
8,2016,41,6,6.691943419,248371.48,37115
8,2016,42,6,6.578160091,259278.18,39415
8,2016,43,6,6.509145125,258347.97,39690
8,2016,44,6,6.549184244,257710.4,39350
8,2016,45,6,6.642355344,250370.3,37693
8,2016,46,6,6.683342187,241562.72,36144
8,2016,47,5.75,6.28999164,173056.54,27513
8,2016,48,6,6.387119578,270060.19,42282
8,2016,49,5.75,6.321979863,261837.44,41417
8,2016,50,5.75,6.378891003,274885.55,43093
8,2016,51,5.75,6.293975354,188976.61,30025
8,2016,52,6,6.337161965,161084.32,25419
8,2016,53,5.5,7.218607049,137225.72,19010
9,2016,1,110.125,110.125,220.25,2
9,2016,3,3.25,3.25,6.5,2
9,2016,4,3.25,4,12,3
9,2016,5,3.375,3.625,14.5,4
9,2016,6,3.25,11.5,57.5,5
9,2016,7,3.25,3.25,6.5,2
9,2016,8,3.25,3.25,9.75,3
9,2016,9,4,7.3,36.5,5
9,2016,10,3.25,3.916666667,11.75,3
9,2016,11,6.75,14.25,42.75,3
9,2016,12,3.25,3.25,6.5,2
9,2016,13,3.25,3.25,6.5,2
9,2016,14,3.25,5.5625,22.25,4
9,2016,15,3.25,3.25,6.5,2
9,2016,16,5.875,5.875,11.75,2
9,2016,17,3.25,3.25,3.25,1
9,2016,18,3.25,3.25,9.75,3
9,2016,20,3.25,3.25,6.5,2
9,2016,21,47.75,47.75,47.75,1
9,2016,22,3.25,3.25,6.5,2
9,2016,23,3.25,3.25,6.5,2
9,2016,24,4,8.178571429,57.25,7
9,2016,25,17.125,17.125,34.25,2
9,2016,26,37.25,37.25,37.25,1
9,2016,28,3.25,3.25,6.5,2
9,2016,29,3.25,3.25,3.25,1
9,2016,30,3.25,3.25,6.5,2
9,2016,32,3.25,3.25,9.75,3
9,2016,33,5,8.75,26.25,3
9,2016,34,10.5,10.5,21,2
9,2016,35,3.25,3.25,3.25,1
9,2016,37,3.25,3.833333333,11.5,3
9,2016,38,3.25,3.25,13,4
9,2016,39,3.25,3.25,3.25,1
9,2016,40,3.25,3.4375,13.75,4
9,2016,41,3.5,3.5,3.5,1
9,2016,42,3.25,3.25,3.25,1
9,2016,43,9.75,12.40909091,136.5,11
9,2016,44,3.5,6.5625,26.25,4
9,2016,45,3.25,7.444444444,67,9
9,2016,47,3.25,3.25,3.25,1
9,2016,48,3.25,3.25,6.5,2
9,2016,50,3.25,3.25,6.5,2
9,2016,51,7.5,7.5,7.5,1
9,2016,52,3.75,3.75,3.75,1
10,2016,1,6.125,14.881,1488.1,100
10,2016,2,7,15.28267717,1940.9,127
10,2016,3,5.5,13.41025862,1555.59,116
10,2016,4,5.625,11.7718254,1483.25,126
10,2016,5,5,12.3362069,1073.25,87
10,2016,6,7.625,18.24818182,2007.3,110
10,2016,7,5.25,11.46153846,1490,130
10,2016,8,6.5,8.835220126,1404.8,159
10,2016,9,6.625,9.849642857,1654.74,168
10,2016,10,6.5,10.35091743,1128.25,109
10,2016,11,5.5,13.13149425,1142.44,87
10,2016,12,6.5,9.796428571,548.6,56
10,2016,13,5.75,11.74637681,810.5,69
10,2016,14,6.5,15.85,1664.25,105
10,2016,15,5.75,10.72427419,1329.81,124
10,2016,16,7.5,9.841085271,1269.5,129
10,2016,17,6.5,17.87566667,1608.81,90
10,2016,18,5.75,13.73341772,1084.94,79
10,2016,19,5,11.33806818,997.75,88
10,2016,20,3.375,11.81214286,826.85,70
10,2016,21,7,12.51689189,926.25,74
10,2016,22,6.5,11.25818182,1238.4,110
10,2016,23,7.75,16.49825581,1418.85,86
10,2016,24,6.25,10.76372549,1097.9,102
10,2016,25,5.125,12.76696078,1302.23,102
10,2016,26,6,14.41525424,850.5,59
10,2016,27,6.75,12.76666667,1532,120
10,2016,28,5.875,15.4183,1541.83,100
10,2016,29,6.75,12.9627193,1477.75,114
10,2016,30,5.75,14.17105263,1077,76
10,2016,31,3.25,6.284482759,182.25,29
10,2016,32,5.5,12.79655738,780.59,61
10,2016,33,5.25,9.734210526,739.8,76
10,2016,34,5.645,13.22444444,1190.2,90
10,2016,35,5.125,27.92882353,949.58,34
10,2016,36,5.75,11.04931507,806.6,73
10,2016,37,3.25,13.156,460.46,35
10,2016,38,8,17.48967391,1609.05,92
10,2016,39,8,18.65705882,1585.85,85
10,2016,40,7.875,16.79032258,2082,124
10,2016,41,7.75,17.26401869,1847.25,107
10,2016,42,5.375,9.783846154,508.76,52
10,2016,43,3.67,8.703,261.09,30
10,2016,44,4.875,10.04166667,421.75,42
10,2016,45,3.25,8.148913043,374.85,46
10,2016,46,5,8.047169811,426.5,53
10,2016,47,6.125,15.26973684,1740.75,114
10,2016,48,7.375,15.56066176,2116.25,136
10,2016,49,10.75,19.71122449,1931.7,98
10,2016,50,7.5,14.55075188,1935.25,133
10,2016,51,7,12.61923077,1148.35,91
10,2016,52,7.25,12.33791209,1122.75,91
10,2016,53,5.85,9.222,691.65,75
11,2016,1,5,9.107777778,1229.55,135
11,2016,2,5.25,5.325447761,713.61,134
11,2016,3,5.25,7.455882353,887.25,119
11,2016,4,5.375,5.941037736,629.75,106
11,2016,5,5.75,8.18452381,1031.25,126
11,2016,6,5.5,7.395985401,1013.25,137
11,2016,7,5.25,6.656909091,732.26,110
11,2016,8,5.625,6.820833333,654.8,96
11,2016,9,5.75,7.321705426,944.5,129
11,2016,10,6.25,7.53467033,1371.31,182
11,2016,11,5.25,6.067307692,788.75,130
11,2016,12,5.5,7.059160305,924.75,131
11,2016,13,5.75,8.284968944,1333.88,161
11,2016,14,5.5,6.872047244,872.75,127
11,2016,15,5.25,5.970762712,704.55,118
11,2016,16,6,7.783441558,1198.65,154
11,2016,17,5.5,6.33266055,690.26,109
11,2016,18,5,6.70625,804.75,120
11,2016,19,5.5,7.258741259,1038,143
11,2016,20,5.25,5.868181818,645.5,110
11,2016,21,5.75,6.905982906,808,117
11,2016,22,5.25,6.297142857,881.6,140
11,2016,23,5.25,5.951785714,833.25,140
11,2016,24,5.25,6.081521739,839.25,138
11,2016,25,5.5,6.002113821,738.26,123
11,2016,26,5.75,7.928861789,975.25,123
11,2016,27,4.5,4.927536232,340,69
11,2016,28,5.25,13.38047619,1404.95,105
11,2016,29,5.5,7.623893805,861.5,113
11,2016,30,5.75,8.702083333,1044.25,120
11,2016,31,5.375,6.415865385,667.25,104
11,2016,32,5.25,7.223300971,744,103
11,2016,33,5.75,7.898240741,853.01,108
11,2016,34,6,7.7425,805.22,104
11,2016,35,5.5,6.884752475,695.36,101
11,2016,36,5.25,5.536184211,420.75,76
11,2016,37,5.5,7.733928571,649.65,84
11,2016,38,5.75,7.448148148,1005.5,135
11,2016,39,5.5,6.002380952,630.25,105
11,2016,40,5.125,7.127717391,655.75,92
11,2016,41,5,6.429885057,559.4,87
11,2016,42,5.25,6.752336449,722.5,107
11,2016,43,5,6.509708738,670.5,103
11,2016,44,6,8.297197452,1302.66,157
11,2016,45,5.5,7.410280374,792.9,107
11,2016,46,6,6.883416667,826.01,120
11,2016,47,6.25,9.159313725,934.25,102
11,2016,48,5.25,8.532608696,785,92
11,2016,49,5.5,8.137019231,846.25,104
11,2016,50,5.75,6.027173913,554.5,92
11,2016,51,5.5,7.264367816,632,87
11,2016,52,5.5,5.288461538,275,52
11,2016,53,3.25,5.079137931,589.18,116
12,2016,1,3.25,8.772222222,157.9,18
12,2016,2,3.25,4.547826087,104.6,23
12,2016,3,3.25,5.875,94,16
12,2016,4,4.375,6.285714286,176,28
12,2016,5,3.5,7.791666667,187,24
12,2016,6,3.25,4.413793103,128,29
12,2016,7,3.25,5.488095238,230.5,42
12,2016,8,3.25,6.365384615,82.75,13
12,2016,9,3.25,4.75,85.5,18
12,2016,10,3.25,5.181034483,150.25,29
12,2016,11,3.25,3.875,77.5,20
12,2016,12,3.25,37.68578947,716.03,19
12,2016,13,3.25,39.67136364,872.77,22
12,2016,14,3.25,5.173913043,119,23
12,2016,15,3.25,10.04210526,381.6,38
12,2016,16,3.25,3.736842105,71,19
12,2016,17,3.25,7.510416667,180.25,24
12,2016,18,3.25,4.75,104.5,22
12,2016,19,3.25,6.160714286,172.5,28
12,2016,20,3.25,5.819444444,209.5,36
12,2016,21,3.25,6.196774194,192.1,31
12,2016,22,3.25,3.716666667,55.75,15
12,2016,23,3.25,14.4375,404.25,28
12,2016,24,3.25,4.181818182,46,11
12,2016,25,3.25,3.940789474,149.75,38
12,2016,26,3.25,5.178571429,108.75,21
12,2016,27,3.25,9.136296296,246.68,27
12,2016,28,3.25,7.173076923,186.5,26
12,2016,29,3.25,18.47814815,498.91,27
12,2016,30,3.25,4.018518519,108.5,27
12,2016,31,3.25,28.57954545,628.75,22
12,2016,32,3.25,5.555555556,100,18
12,2016,33,3.25,30.6665,613.33,20
12,2016,34,3.25,32.27478261,742.32,23
12,2016,35,3.25,3.808823529,64.75,17
12,2016,36,3.25,6.5,71.5,11
12,2016,37,3.25,4.642857143,65,14
12,2016,38,3.25,46.43631579,882.29,19
12,2016,39,3.32,8.41125,67.29,8
12,2016,40,3.25,11.045,242.99,22
12,2016,41,3.25,38.32375,919.77,24
12,2016,42,3.25,4.3125,103.5,24
12,2016,43,3.25,6.30952381,132.5,21
12,2016,44,3.625,52.16590909,1147.65,22
12,2016,45,3.25,7.908,197.7,25
12,2016,46,3.25,7.095238095,149,21
12,2016,47,3.625,7.669642857,214.75,28
12,2016,48,3.375,7.32,219.6,30
12,2016,49,3.25,9.333333333,84,9
12,2016,50,3.25,4,44,11
12,2016,51,3.25,3.611111111,32.5,9
12,2016,52,3.25,8.897727273,195.75,22
12,2016,53,3.25,3.917857143,54.85,14
13,2016,1,3.25,3.869306931,390.8,101
13,2016,2,3.25,6.275568182,552.25,88
13,2016,3,3.25,7.067017544,805.64,114
13,2016,4,3.25,8.894025974,684.84,77
13,2016,5,3.25,16.53442308,859.79,52
13,2016,6,3.25,5.098765432,413,81
13,2016,7,3.25,5.472772277,552.75,101
13,2016,8,5.25,9.483928571,1062.2,112
13,2016,9,3.25,6.369186047,547.75,86
13,2016,10,3.25,4.541044776,304.25,67
13,2016,11,3.25,7.751140351,883.63,114
13,2016,12,3.25,6.96875,557.5,80
13,2016,13,3.25,8.35,751.5,90
13,2016,14,3.25,5.343135593,630.49,118
13,2016,15,3.25,8.08254717,856.75,106
13,2016,16,3.25,4.879642857,273.26,56
13,2016,17,3.25,6.9765625,446.5,64
13,2016,18,3.25,4.626195652,425.61,92
13,2016,19,3.25,5.659090909,498,88
13,2016,20,3.25,4.874705882,414.35,85
13,2016,21,3.25,4.680769231,365.1,78
13,2016,22,3.25,6.29527027,465.85,74
13,2016,23,3.25,5.428571429,532,98
13,2016,24,3.25,5.832142857,408.25,70
13,2016,25,3.25,5.93,486.26,82
13,2016,26,3.25,5.466666667,410,75
13,2016,27,3.25,6.173648649,456.85,74
13,2016,28,3.25,6.223913043,572.6,92
13,2016,29,3.25,8.087662338,622.75,77
13,2016,30,3.25,4.837301587,304.75,63
13,2016,31,3.25,3.828615385,248.86,65
13,2016,32,3.25,5.51984127,347.75,63
13,2016,33,3.25,4.241935484,263,62
13,2016,34,3.25,5.507391304,380.01,69
13,2016,35,3.25,4.652560976,381.51,82
13,2016,36,3.25,5.1375,205.5,40
13,2016,37,3.25,6.051724138,351,58
13,2016,38,3.25,10.235625,655.08,64
13,2016,39,3.25,4.770612245,233.76,49
13,2016,40,3.25,5.59,279.5,50
13,2016,41,6,11.63714286,1221.9,105
13,2016,42,3.25,7.472205882,508.11,68
13,2016,43,3.25,5.322297297,393.85,74
13,2016,44,3.25,7.095890411,518,73
13,2016,45,3.25,6.071428571,297.5,49
13,2016,46,3.5,8.144444444,366.5,45
13,2016,47,3.25,4.092857143,286.5,70
13,2016,48,3.25,4.888709677,303.1,62
13,2016,49,3.25,7.368,552.6,75
13,2016,50,3.25,7.547068966,437.73,58
13,2016,51,3.25,4.126984127,260,63
13,2016,52,4,18.73513514,693.2,37
13,2016,53,3.25,4.161153846,540.95,130
14,2016,1,4.65,6.294915254,1114.2,177
14,2016,2,5.5,7.47493617,1756.61,235
14,2016,3,5.25,8.825136612,1615,183
14,2016,4,5,7.682978723,1444.4,188
14,2016,5,5.5,12.07677419,2246.28,186
14,2016,6,4.75,12.05938776,2363.64,196
14,2016,7,4.75,7.497150259,1446.95,193
14,2016,8,4.625,7.130319149,1340.5,188
14,2016,9,5.25,6.941326531,1360.5,196
14,2016,10,4.75,7.921767956,1433.84,181
14,2016,11,5.25,8.241935484,1277.5,155
14,2016,12,5,6.607191781,964.65,146
14,2016,13,5.25,8.51754386,1456.5,171
14,2016,14,5.25,6.818627451,1043.25,153
14,2016,15,5,7.19378882,1158.2,161
14,2016,16,5,7.02993007,1005.28,143
14,2016,17,5,6.095930233,1048.5,172
14,2016,18,4.625,5.822916667,838.5,144
14,2016,19,4.75,5.839215686,893.4,153
14,2016,20,4.75,6.295620438,862.5,137
14,2016,21,4.75,5.661363636,622.75,110
14,2016,22,4.875,6.924262295,844.76,122
14,2016,23,4.125,5.209090909,573,110
14,2016,24,4,5.830166667,699.62,120
14,2016,25,4,5.657514451,978.75,173
14,2016,26,4.75,6.449708029,883.61,137
14,2016,27,4.5,5.8730625,939.69,160
14,2016,28,4.75,7.407352941,1259.25,170
14,2016,29,4.75,6.404580153,839,131
14,2016,30,4.875,7.154846154,930.13,130
14,2016,31,5,6.100877193,695.5,114
14,2016,32,4.75,15.53603604,1724.5,111
14,2016,33,5,8.272540984,1009.25,122
14,2016,34,5.25,7.502083333,900.25,120
14,2016,35,5,6.105126582,964.61,158
14,2016,36,4.75,6.623966942,801.5,121
14,2016,37,4.375,5.219339623,553.25,106
14,2016,38,5.25,6.620833333,794.5,120
14,2016,39,4.5,5.824652778,838.75,144
14,2016,40,5.125,6.131048387,760.25,124
14,2016,41,4.5,6.403225806,794,124
14,2016,42,4.5,5.027310924,598.25,119
14,2016,43,4.25,5.97027972,853.75,143
14,2016,44,4.75,6.56496063,833.75,127
14,2016,45,5,13.613125,1742.48,128
14,2016,46,4.5,6.154384615,800.07,130
14,2016,47,4.75,7.334754098,894.84,122
14,2016,48,5,5.38079646,608.03,113
14,2016,49,4.5,5.780991736,699.5,121
14,2016,50,5,6.301339286,705.75,112
14,2016,51,4.5,5.610465116,723.75,129
14,2016,52,5,6.322772277,638.6,101
14,2016,53,4.25,5.618852459,685.5,122
15,2016,1,3.25,5.923626374,539.05,91
15,2016,2,3.25,5.224609375,668.75,128
15,2016,3,3.25,5.836038961,898.75,154
15,2016,4,3.5,6.440306122,631.15,98
15,2016,5,3.875,6.859528302,727.11,106
15,2016,6,3.5,6.97979798,691,99
15,2016,7,3.25,6.334257426,639.76,101
15,2016,8,3.25,6.536407767,673.25,103
15,2016,9,5.25,25.34147727,2230.05,88
15,2016,10,3.75,6.519885057,567.23,87
15,2016,11,3.25,23.6225,2173.27,92
15,2016,12,3.375,8.386627907,721.25,86
15,2016,13,3.75,14.14482759,1230.6,87
15,2016,14,4.25,8.292708333,796.1,96
15,2016,15,3.375,14.32145455,1575.36,110
15,2016,16,3.625,12.12648438,1552.19,128
15,2016,17,3.875,6.916547619,580.99,84
15,2016,18,3.5,9.169651163,788.59,86
15,2016,19,3.375,16.25388889,1462.85,90
15,2016,20,3.25,10.43125,834.5,80
15,2016,21,3.25,5.821779661,686.97,118
15,2016,22,3.25,6.388211382,785.75,123
15,2016,23,3.25,7.49626087,862.07,115
15,2016,24,3.5,10.0042446,1390.59,139
15,2016,25,4.5,7.701366906,1070.49,139
15,2016,26,3.25,5.916515152,780.98,132
15,2016,27,3.25,5.806324786,679.34,117
15,2016,28,3.25,7.401960784,755,102
15,2016,29,3.25,5.827432432,431.23,74
15,2016,30,3.875,10.33254717,1095.25,106
15,2016,31,3.25,14.50772727,1595.85,110
15,2016,32,3.25,5.569277108,462.25,83
15,2016,33,3.25,5.101756757,377.53,74
15,2016,34,3.25,6.076774194,565.14,93
15,2016,35,3.25,4.811685393,428.24,89
15,2016,36,3.25,4.964285714,451.75,91
15,2016,37,3.25,7.396226415,392,53
15,2016,38,4,8.740377358,926.48,106
15,2016,39,3.625,10.38043478,955,92
15,2016,40,3.25,8.150813953,700.97,86
15,2016,41,3.25,8.33,791.35,95
15,2016,42,3.5,9.857878788,1301.24,132
15,2016,43,3.25,10.5225,1515.24,144
15,2016,44,3.25,11.24180851,1056.73,94
15,2016,45,3.25,7.367014925,493.59,67
15,2016,46,3.25,7.693467742,953.99,124
15,2016,47,3.25,4.855072464,335,69
15,2016,48,4.25,6,444,74
15,2016,49,5.25,10.13574803,1287.24,127
15,2016,50,3.25,4.677093023,402.23,86
15,2016,51,3.25,5.466911765,743.5,136
15,2016,52,3.5,5.849264706,397.75,68
15,2016,53,3.25,4.920384615,639.65,130
16,2016,1,3.5,6.297427885,2619.73,416
16,2016,2,4,6.578021739,3025.89,460
16,2016,3,3.5,8.536997743,3781.89,443
16,2016,4,3.5,6.37284058,2198.63,345
16,2016,5,3.5,5.857093023,2014.84,344
16,2016,6,4.5,14.55816471,6187.22,425
16,2016,7,3.25,12.60134615,5242.16,416
16,2016,8,3.25,8.37515,3350.06,400
16,2016,9,3.5,6.057807229,2513.99,415
16,2016,10,3.25,7.270517241,2951.83,406
16,2016,11,3.5,5.70380814,1962.11,344
16,2016,12,3.5,6.87864,2579.49,375
16,2016,13,3.75,7.578764368,2637.41,348
16,2016,14,3.5,7.543299233,2949.43,391
16,2016,15,3.5,5.451461318,1902.56,349
16,2016,16,4,11.09306991,3649.62,329
16,2016,17,3.875,5.966790123,1933.24,324
16,2016,18,4.25,6.439943182,2266.86,352
16,2016,19,4.5,7.806781915,2935.35,376
16,2016,20,3.5,6.394092219,2218.75,347
16,2016,21,4,6.213056235,2541.14,409
16,2016,22,4.125,6.112435897,2383.85,390
16,2016,23,3.25,6.059336735,2375.26,392
16,2016,24,3.25,6.553409669,2575.49,393
16,2016,25,3.5,6.126515152,2426.1,396
16,2016,26,3.25,6.574005682,2314.05,352
16,2016,27,3.5,5.716101695,2023.5,354
16,2016,28,3.5,7.129265537,2523.76,354
16,2016,29,3.25,6.245944272,2017.44,323
16,2016,30,3.5,7.167903226,2666.46,372
16,2016,31,3.5,6.857172012,2352.01,343
16,2016,32,4,7.350939394,2425.81,330
16,2016,33,3.25,6.507708895,2414.36,371
16,2016,34,3.25,9.189803922,3280.76,357
16,2016,35,3.25,6.350189873,2006.66,316
16,2016,36,3.25,5.414628975,1532.34,283
16,2016,37,3.25,5.472798354,1329.89,243
16,2016,38,3.25,9.933058104,3248.11,327
16,2016,39,3.5,7.592552693,3242.02,427
16,2016,40,3.25,5.696349693,1857.01,326
16,2016,41,3.25,5.590263158,2124.3,380
16,2016,42,3.25,5.483035714,1842.3,336
16,2016,43,4.25,7.599597156,3207.03,422
16,2016,44,3.75,7.401136842,3515.54,475
16,2016,45,3.875,7.084463415,2904.63,410
16,2016,46,5,6.908452088,2811.74,407
16,2016,47,3.75,7.932090032,2466.88,311
16,2016,48,4.125,7.570261905,3179.51,420
16,2016,49,3.75,7.308017058,3427.46,469
16,2016,50,5.25,7.325638686,4014.45,548
16,2016,51,4.25,7.210712468,2833.81,393
16,2016,52,3.25,5.736988848,1543.25,269
16,2016,53,3.5,8.486117216,2316.71,273
17,2016,1,5.75,10.53,105.3,10
17,2016,2,3.25,9.5,66.5,7
17,2016,3,3.25,18.33888889,165.05,9
17,2016,4,4,7.205,86.46,12
17,2016,5,4.25,11.59761905,243.55,21
17,2016,6,3.375,13.46071429,188.45,14
17,2016,7,5.5,16.91,169.1,10
17,2016,8,11.25,15.90555556,143.15,9
17,2016,9,6.325,8.31,83.1,10
17,2016,10,3.5,7.020588235,119.35,17
17,2016,11,5.125,115.8492857,1621.89,14
17,2016,12,6.25,14.53448276,421.5,29
17,2016,13,12.125,17.33,519.9,30
17,2016,14,8.25,12.97857143,90.85,7
17,2016,15,6.25,13.538,338.45,25
17,2016,16,3.75,15.10454545,166.15,11
17,2016,17,4,7.883333333,70.95,9
17,2016,18,15.05,16.225,194.7,12
17,2016,19,6.625,14.05357143,590.25,42
17,2016,20,12.425,12.05,72.3,6
17,2016,21,17,20.938,523.45,25
17,2016,22,11.75,21.1515625,676.85,32
17,2016,23,6.125,11.93571429,167.1,14
17,2016,24,3.25,11.98125,191.7,16
17,2016,25,6,11.58,231.6,20
17,2016,26,5.75,10.93823529,185.95,17
17,2016,27,3.25,6.471428571,45.3,7
17,2016,28,5.5,7.942307692,103.25,13
17,2016,29,7.75,12.97058824,220.5,17
17,2016,30,7,9.480769231,123.25,13
17,2016,31,14.125,102.36,614.16,6
17,2016,32,5.875,10.925,109.25,10
17,2016,33,3.25,8.583333333,77.25,9
17,2016,34,3.25,11.22222222,101,9
17,2016,35,6.75,19.03571429,266.5,14
17,2016,36,5.625,11.16911765,379.75,34
17,2016,37,4,4.4375,17.75,4
17,2016,38,3.875,11.625,93,8
17,2016,39,4.5,11.5,69,6
17,2016,40,4.875,37.58333333,225.5,6
17,2016,41,5,7.416666667,66.75,9
17,2016,42,3.625,4.375,35,8
17,2016,43,5,8.05,80.5,10
17,2016,44,7.25,7.85,39.25,5
17,2016,45,7.25,15.65909091,172.25,11
17,2016,46,6.5,8.956666667,80.61,9
17,2016,47,3.625,8.46875,67.75,8
17,2016,48,3.75,6.166666667,74,12
17,2016,49,6.75,8.25,49.5,6
17,2016,50,7,9.491935484,294.25,31
17,2016,51,5.125,6.375,38.25,6
17,2016,52,6.125,10.04166667,60.25,6
17,2016,53,3.35,5.2375,20.95,4
18,2016,1,27,23.34,116.7,5
18,2016,2,7.35,9.741666667,58.45,6
18,2016,3,3.65,5.583333333,16.75,3
18,2016,5,12.35,12.15,36.45,3
18,2016,6,3.25,3.25,13,4
18,2016,7,6.325,8.85,35.4,4
18,2016,8,4.675,7.95,31.8,4
18,2016,11,4.55,4.55,9.1,2
18,2016,15,3.375,5,20,4
18,2016,16,40,28.98333333,86.95,3
18,2016,17,14,12.08333333,36.25,3
18,2016,18,10,10,10,1
18,2016,19,3.75,9.375,37.5,4
18,2016,20,7.3,10.9625,43.85,4
18,2016,21,22,18.85,56.55,3
18,2016,23,5,5,5,1
18,2016,24,3.25,8.125,32.5,4
18,2016,25,16.175,16.175,32.35,2
18,2016,27,9.75,9.75,19.5,2
18,2016,28,15.5,15.5,15.5,1
18,2016,29,3.75,4.9375,19.75,4
18,2016,30,5,5,5,1
18,2016,33,5,5,10,2
18,2016,34,3.25,3.25,3.25,1
18,2016,35,18,18,18,1
18,2016,37,7.5,68.47,273.88,4
18,2016,38,3.75,3.75,7.5,2
18,2016,39,3.625,3.625,7.25,2
18,2016,40,3.25,3.25,3.25,1
18,2016,41,3.25,10.8125,43.25,4
18,2016,42,52.25,52.25,52.25,1
18,2016,43,10.875,14.35,57.4,4
18,2016,44,7.25,7.25,7.25,1
18,2016,45,3.25,3.25,3.25,1
18,2016,47,4.25,4.25,8.5,2
18,2016,50,3.25,11.83333333,35.5,3
18,2016,51,3.375,3.375,6.75,2
18,2016,53,3.25,3.25,6.5,2
19,2016,1,7,10.7625,344.4,32
19,2016,2,5.65,6.50483871,201.65,31
19,2016,3,3.45,6.495652174,149.4,23
19,2016,4,5.5,9.442857143,132.2,14
19,2016,5,4.5,6.605,198.15,30
19,2016,6,5.25,7.89516129,244.75,31
19,2016,7,5.75,7.601351351,281.25,37
19,2016,8,5.25,7.777906977,334.45,43
19,2016,9,6.75,8.632352941,293.5,34
19,2016,10,5.25,6.045454545,133,22
19,2016,11,5.75,6.465909091,142.25,22
19,2016,12,5.25,6.405172414,185.75,29
19,2016,13,6,6.630434783,152.5,23
19,2016,14,5.375,7.9,237,30
19,2016,15,6,6.409393939,211.51,33
19,2016,16,5.5,6.363636364,210,33
19,2016,17,4.25,7.129310345,206.75,29
19,2016,18,4.525,7.671428571,214.8,28
19,2016,19,6.25,7.269230769,189,26
19,2016,20,6.5,7.5632,189.08,25
19,2016,21,6.875,8.014705882,272.5,34
